name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,first_name,second_name,id
Harry_Kane_372,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,339,0,0,0,0,18823,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,878129,0,0,0,0,4,0,0,-55645,135916,191561,126,TRUE,0,0,Harry,Kane,17,6,160,2423,31,430,824.6,1359,24,561,261.3,9,0,5,13.2,126,Harry,Kane,372
Heurelho_Gomes_373,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,340,0,0,0,0,18824,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,16367,0,0,0,1,0,0,0,-1,80,81,42,TRUE,0,0,Heurelho,Gomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,42,Heurelho,Gomes,373
Pontus_Dahlberg_374,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,340,0,0,0,0,18825,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,3421,0,0,0,1,0,0,0,1,14,13,43,TRUE,0,0,Pontus,Dahlberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Pontus,Dahlberg,374
Younes_Kaboul_375,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,340,0,0,0,0,18826,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,5372,0,0,0,1,0,0,0,-19,0,19,42,TRUE,0,0,Younes,Kaboul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,42,Younes,Kaboul,375
Craig_Cathcart_376,0,33,0,0,0,17,0,9,27,1,0,0,376,0,0,340,0,1,0,4.7,18827,27.2,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,90,0,0,1,0,0,0,0,4,0,34,0,137636,0,1,0,1,0,19,2,11945,22760,10815,45,TRUE,0,0,Craig,Cathcart,3,0,88,2699,43,24,657,260,5,489,94.3,6,0,2,2.8,45,Craig,Cathcart,376
Sebastian_Pr�dl_377,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,340,0,0,0,0,18828,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,3641,0,0,0,1,0,0,0,3,19,16,42,TRUE,0,0,Sebastian,Prödl,0,0,1,13,0,0,0,0,0,2,0,0,0,0,0.1,42,Sebastian,Prödl,377
Jos�_Holebas_378,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,340,0,0,0,0,18829,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,588546,0,0,0,1,0,0,0,-20860,18975,39835,48,TRUE,0,0,José,Holebas,3,7,96,2165,32,517,612,152,10,423,128.3,5,0,11,8.8,48,José,Holebas,378
Miguel_Britos_379,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,340,0,0,0,0,18830,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,2427,0,0,0,1,0,0,0,3,39,36,43,TRUE,0,0,Miguel,Britos,0,0,3,184,5,0.3,28.4,0,0,22,2.9,0,0,0,0,43,Miguel,Britos,379
Christian_Kabasele_380,0,15,0,0,0,10,0,9,10,10.2,0,0,380,0,0,340,1,1,0,4.1,18831,21.2,1,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,90,0,0,1,0,0,0,0,1,0,34,0,16329,0,0,0,1,0,10,2,14,170,156,44,TRUE,0,0,Christian,Kabasele,0,0,33,1401,24,23,312.4,179,1,181,51.4,3,1,1,0.3,44,Christian,Kabasele,380
Daryl_Janmaat_381,0,36,0,0,0,15,0,7,28,18.4,2,0,381,0,0,340,1,1,0,5.2,18832,23.4,1,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,90,0,1,1,0,0,0,0,9,0,34,0,18908,2,0,0,1,0,10,2,265,737,472,49,TRUE,0,0,Daryl,Janmaat,0,1,43,1430,21,199.9,318.4,98,4,250,61.8,3,0,3,0.3,49,Daryl,Janmaat,381
Adrian_Mariappa_382,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,340,0,0,0,0,18833,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,42870,0,0,0,1,0,0,0,927,3933,3006,42,TRUE,0,0,Adrian,Mariappa,0,0,52,1642,25,26.9,352.8,75,2,289,45.5,5,0,3,0.7,42,Adrian,Mariappa,382
Francisco_Femen�a Far_383,0,20,0,0,0,2,0,1,13,1.8,0,0,383,0,0,340,0,1,0,0.9,18834,5.2,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,58,0,0,1,0,0,0,0,1,0,34,0,48064,1,0,0,1,0,2,1,3036,12081,9045,42,TRUE,0,0,Francisco,Femenía Far,1,1,61,1638,30,198.6,350.4,71,6,340,61.9,4,0,1,0.9,42,Francisco,Femenía Far,383
Marvin_Zeegelaar_384,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,340,0,0,0,0,18835,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,2811,0,0,0,1,0,0,0,-8,2,10,42,TRUE,0,0,Marvin,Zeegelaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Marvin,Zeegelaar,384
Marc_Navarro_385,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,340,0,0,0,0,18836,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,3074,0,0,0,1,0,0,0,-8,13,21,42,TRUE,0,0,Marc,Navarro,0,0,1,83,2,5.3,15,2,0,8,2.2,0,0,0,0,42,Marc,Navarro,385
Adam_Masina_386,0,23,0,0,0,5,0,2,19,1.2,0,0,386,0,0,340,2,1,0,0.8,18837,5.6,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,85,0,0,1,0,0,0,0,4,0,34,0,4088,0,0,1,1,0,1,2,88,230,142,43,TRUE,0,0,Adam,Masina,0,1,23,799,16,62.9,166.8,27,1,138,25.8,2,0,4,0.1,43,Adam,Masina,386
Nathaniel_Chalobah_387,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,340,0,0,0,0,18838,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,6015,0,0,0,1,0,0,0,-63,12,75,44,TRUE,0,0,Nathaniel,Chalobah,0,0,7,192,4,14.9,25.2,31,0,26,7.2,0,0,2,0.1,44,Nathaniel,Chalobah,387
Tom_Cleverley_388,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,340,0,0,0,0,18839,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,1570,0,0,0,1,0,0,0,-95,5,100,50,TRUE,0,0,Tom,Cleverley,1,0,24,447,6,31.5,94.8,40,2,83,16.7,3,0,2,0,50,Tom,Cleverley,388
Etienne_Capoue_389,0,55,0,0,0,11,0,2,46,2.8,1,0,389,0,0,340,1,1,0,2.3,18840,13.6,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,90,0,0,1,0,0,0,0,12,0,34,0,29500,1,0,0,1,0,7,1,-248,942,1190,48,TRUE,0,1,Etienne,Capoue,1,3,75,2584,40,196.2,576.4,140,8,440,91.3,8,1,10,0.5,48,Etienne,Capoue,389
Abdoulaye_Doucour�_390,0,48,0,0,0,9,0,0,37,12.3,1,0,390,0,0,340,1,1,0,2.2,18841,7.4,1,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,90,0,0,1,0,0,0,0,7,0,34,0,135715,4,1,0,1,0,2,2,46114,68315,22201,59,TRUE,0,0,Abdoulaye,Doucouré,5,6,113,2611,45,437.6,662.8,575,13,489,167.6,5,0,4,2.7,59,Abdoulaye,Doucouré,390
Roberto_Pereyra_391,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,340,0,0,0,0,18842,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,544363,0,0,0,1,0,0,0,-254,14723,14977,60,TRUE,0,0,Roberto,Pereyra,6,4,114,2457,43,420,404,649,13,385,147.6,6,0,3,8.7,60,Roberto,Pereyra,391
Will_Hughes_392,0,36,0,0,0,6,0,6,32,15.9,0,0,392,0,0,340,5,1,0,6.6,18843,10.2,1,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,90,0,0,1,0,0,0,0,5,0,34,0,37508,1,1,2,1,0,40,1,4350,8400,4050,49,TRUE,0,1,Will,Hughes,2,4,76,2024,32,342,377.6,337,5,269,105.6,6,0,5,0.7,49,Will,Hughes,392
Richarlison_de Andrade_393,0,20,0,0,0,3,0,2,15,13.9,3,0,393,0,0,334,1,2,0,4.5,18844,5,1,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,83,1,0,9,0,0,0,0,1,0,34,0,1085529,3,0,0,0,2,26,1,-14088,33283,47371,65,FALSE,0,1,Richarlison,de Andrade,12,2,140,2474,36,306.8,649.4,1070,12,360,201.5,10,1,5,16.5,65,Richarlison,de Andrade,393
Gerard_Deulofeu_394,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,340,0,0,0,0,18845,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,323374,0,0,0,1,0,0,0,-6299,63963,70262,57,TRUE,0,0,Gerard,Deulofeu,7,5,106,1662,21,367.6,417,566,7,280,134.7,8,0,2,4.9,56,Gerard,Deulofeu,394
Andre_Gray_395,0,10,0,1,0,2,0,0,4,1,1,0,395,0,0,340,0,1,0,6.9,18846,6,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,90,1,0,1,0,0,0,0,0,0,34,0,34606,1,0,0,1,0,62,2,191,902,711,59,TRUE,0,0,Andre,Gray,5,2,62,1063,18,156.6,256.4,506,5,193,91.1,3,0,2,1.1,59,Andre,Gray,395
Troy_Deeney_396,0,7,0,0,0,-6,0,0,3,11,0,0,396,0,0,340,1,1,0,1.1,18847,0,1,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,10,0,0,1,0,0,0,0,1,1,34,0,375339,0,0,0,1,0,4,-2,66354,105568,39214,59,TRUE,0,0,Troy,Deeney,9,5,112,2370,37,514.2,597.8,913,13,406,201.8,5,1,4,5.7,59,Troy,Deeney,396
Stefano_Okaka_397,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,340,0,0,0,0,18848,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,3397,0,0,0,1,0,0,0,-11,4,15,50,TRUE,0,0,Stefano,Okaka,0,0,1,22,1,24.7,3.2,26,0,-1,5.2,0,0,1,0.1,50,Stefano,Okaka,397
Jerome_Sinclair_398,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,340,0,0,0,0,18849,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,23607,0,0,0,1,0,0,0,-461,766,1227,44,TRUE,0,0,Jerome,Sinclair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,44,Jerome,Sinclair,398
Adri�n_San Miguel del Castillo_399,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,337,0,0,0,0,18850,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,18910,0,0,0,1,2,0,0,-203,55,258,42,FALSE,0,0,Adrián,San Miguel del Castillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,42,Adrián,San Miguel del Castillo,399
Lukasz_Fabianski_400,0,24,0,0,0,12,0,0,9,0,0,0,400,0,0,337,0,2,0,1.4,18851,13.6,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,14,0,0,0,0,7,0,34,2,961474,0,0,0,1,2,0,1,-104727,1228,105955,48,FALSE,0,0,Lukasz,Fabianski,0,0,122,3060,52,10,1021.2,0,13,649,103,5,0,0,15,47,Lukasz,Fabianski,400
Winston_Reid_401,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,337,0,0,0,0,18852,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,1046,0,0,0,1,2,0,0,8,23,15,44,FALSE,0,0,Winston,Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Winston,Reid,401
Aaron_Cresswell_402,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,337,0,0,0,0,18853,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,35815,0,0,0,1,2,0,0,-1040,166,1206,50,FALSE,0,0,Aaron,Cresswell,0,1,34,1588,26,290.9,318.2,113,0,257,72.3,1,0,1,0.6,50,Aaron,Cresswell,402
Angelo_Ogbonna_403,0,40,0,0,0,20,0,10,34,10.8,1,0,403,0,0,337,0,2,0,4.8,18854,35.2,1,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,14,0,0,0,0,4,0,34,0,55384,0,1,0,1,2,2,1,-5541,519,6060,42,FALSE,0,0,Angelo,Ogbonna,1,1,46,1776,34,53.8,458.8,164,2,306,67.7,2,0,2,0.9,42,Angelo,Ogbonna,403
Sam_Byram_404,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,337,0,0,0,0,18855,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,1233,0,0,0,1,2,0,0,0,1,1,45,FALSE,0,0,Sam,Byram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,Sam,Byram,404
Pablo_Zabaleta_405,0,32,0,0,0,11,0,6,23,2.3,0,0,405,0,0,337,1,1,0,3.9,18856,19.4,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,75,0,0,14,0,0,0,0,5,0,34,0,111887,0,0,0,1,2,17,2,-3060,209,3269,43,FALSE,0,0,Pablo,Zabaleta,0,1,53,1935,32,144.9,414.2,104,4,330,66.5,4,0,4,1.8,43,Pablo,Zabaleta,405
Declan_Rice_406,0,57,0,0,1,23,0,2,50,2.3,2,0,406,0,0,337,0,2,0,3.1,18857,16.2,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,14,0,0,0,0,9,0,34,0,307932,1,4,0,1,2,12,2,-58676,2057,60733,46,FALSE,0,0,Declan,Rice,2,0,84,2745,44,169,558.4,209,9,540,93.6,5,0,3,4.8,46,Declan,Rice,406
Reece_Oxford_407,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,337,0,0,0,0,18858,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,5069,0,0,0,1,2,0,0,-16,2,18,42,FALSE,0,0,Reece,Oxford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,42,Reece,Oxford,407
Ryan_Fredericks_408,0,15,0,0,0,-4,0,1,10,0.6,0,0,408,0,0,337,1,1,0,0,18859,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,14,0,0,14,0,1,0,0,0,0,34,0,11283,0,0,0,1,2,0,0,-442,37,479,45,FALSE,0,1,Ryan,Fredericks,0,0,18,879,16,71,168.8,37,2,101,27.9,1,0,4,0.2,45,Ryan,Fredericks,408
Issa_Diop_409,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,337,0,0,0,0,18860,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,87334,0,0,0,1,2,0,0,-17630,471,18101,43,FALSE,0,0,Issa,Diop,1,0,69,2700,42,51.7,630,138,2,487,82,5,0,4,1.3,42,Issa,Diop,409
Arthur_Masuaku_410,0,56,0,0,0,15,0,1,50,7,4,0,410,0,0,337,0,2,0,3.3,18861,22.6,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,1,14,0,0,0,0,10,0,34,0,93533,2,0,1,1,2,3,2,-3783,67,3850,43,FALSE,0,0,Arthur,Masuaku,0,1,36,1397,26,136.6,351,42,0,239,53.1,2,0,2,1.5,43,Arthur,Masuaku,410
Mark_Noble_411,0,66,0,0,0,21,0,4,56,23.3,0,0,411,0,0,337,0,2,0,5.2,18862,17,2,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,14,0,0,0,0,12,0,34,0,30152,1,2,0,1,2,12,2,-3105,232,3337,48,FALSE,0,0,Mark,Noble,3,3,70,1954,29,267.9,370.8,155,2,337,79.2,5,1,6,0.5,48,Mark,Noble,411
Cheikhou_Kouyat�_412,0,21,0,0,0,8,0,1,18,1,0,0,412,0,0,333,0,2,0,2,18863,10.6,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,68,0,0,13,0,0,0,0,6,0,34,0,14159,0,0,0,3,1,8,2,-262,81,343,47,TRUE,0,0,Cheikhou,Kouyaté,0,3,62,1703,27,196.1,287,180,0,229,66.1,8,0,2,0.2,47,Cheikhou,Kouyaté,412
Pedro_Obiang_413,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,337,0,0,0,0,18864,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,51252,0,0,0,1,2,0,0,-268,1558,1826,42,FALSE,0,0,Pedro,Obiang,0,1,35,996,20,78.3,180,101,1,156,35.9,1,0,0,0.8,42,Pedro,Obiang,413
Manuel_Lanzini_414,1,44,1,0,2,24,0,0,36,23.4,1,0,414,0,1,337,0,1,0,5.7,18865,19.6,1,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,61,0,1,14,0,0,0,0,5,0,34,0,10265,1,0,0,1,2,14,7,-4739,182,4921,64,FALSE,0,0,Manuel,Lanzini,0,2,21,537,11,88.9,84,100,2,96,27.3,1,0,1,0.1,64,Manuel,Lanzini,414
Michail_Antonio_415,0,7,0,1,0,0,0,0,6,10.9,1,0,415,0,0,337,0,1,0,4,18866,4.2,1,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,17,0,0,14,0,0,0,0,1,0,34,0,70648,1,0,1,1,2,25,1,-9824,91,9915,68,FALSE,0,0,Michail,Antonio,4,5,87,1733,27,298.7,362.6,652,4,222,130.3,5,0,3,1.1,68,Michail,Antonio,415
Edimilson_Fernandes_416,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,337,0,0,0,0,18867,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,4628,0,0,0,1,2,0,0,-16,0,16,45,FALSE,0,0,Edimilson,Fernandes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,45,Edimilson,Fernandes,416
Marko_Arnautovic_417,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,337,0,0,0,0,18868,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,392218,0,0,0,1,2,0,0,-17451,1036,18487,68,FALSE,0,0,Marko,Arnautovic,7,4,91,1652,32,405,414.2,749,12,307,156.2,2,0,3,6.1,68,Marko,Arnautovic,417
Andy_Carroll_418,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,337,0,0,0,0,18869,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,5457,0,0,0,1,2,0,0,-278,26,304,54,FALSE,0,0,Andy,Carroll,0,0,12,454,7,51.4,41.8,169,0,10,25.8,0,0,2,0.1,54,Andy,Carroll,418
Javier_Hern�ndez Balc�zar_419,0,15,0,0,0,6,0,0,11,12.1,2,0,419,0,0,337,0,1,0,2.2,18870,3.4,1,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,72,2,0,14,0,0,0,0,4,0,34,0,105790,2,0,0,1,2,6,2,-9215,896,10111,61,FALSE,0,0,Javier,Hernández Balcázar,7,4,86,1326,20,112,301,528,10,276,93.4,6,0,2,1.7,61,Javier,Hernández Balcázar,419
Jordan_Hugill_420,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,337,0,0,0,0,18871,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,802,0,0,0,1,2,0,0,-1,3,4,50,FALSE,0,0,Jordan,Hugill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Jordan,Hugill,420
John_Ruddy_421,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,338,0,0,0,0,18872,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,15408,0,0,0,1,3,0,0,-166,65,231,42,FALSE,0,0,John,Ruddy,0,0,7,90,0,0,26.6,0,0,25,2.7,1,0,0,0.2,42,John,Ruddy,421
Will_Norris_422,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,338,0,0,0,0,18873,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,137739,0,0,0,1,3,0,0,-533,1955,2488,39,FALSE,0,0,Will,Norris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,39,Will,Norris,422
Willy_Boly_423,0,79,0,0,2,33,0,11,67,11.8,2,0,423,0,0,338,0,3,1,10.1,18874,64.2,1,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,16,0,0,0,0,8,0,34,0,297608,1,2,2,1,3,25,9,10354,24030,13676,47,FALSE,0,0,Willy,Boly,4,0,103,2718,39,100.8,870,247,10,542,121.4,6,1,2,5.4,47,Willy,Boly,423
Barry_Douglas_424,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,338,0,0,0,0,18875,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,1182,0,0,0,1,3,0,0,1,2,1,50,FALSE,0,0,Barry,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Barry,Douglas,424
Matt_Doherty_425,0,30,0,0,0,3,0,2,18,2.2,1,0,425,0,0,338,0,2,0,4.1,18876,6.4,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,59,1,0,16,0,0,0,0,3,0,34,0,1423320,2,0,0,1,3,32,0,20386,67630,47244,53,FALSE,0,0,Matt,Doherty,3,6,115,2709,38,454.2,663.8,605,9,501,172.1,6,0,4,22.7,53,Matt,Doherty,425
Romain_Sa�ss_426,0,87,0,0,0,17,0,7,72,2.4,0,0,426,0,0,338,1,3,0,2.7,18877,21.8,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,16,0,0,0,0,4,0,34,0,28752,0,4,1,1,3,3,0,-882,629,1511,42,FALSE,0,1,Romain,Saïss,2,0,47,1142,17,70.9,363.6,129,5,248,56.2,3,0,7,0.5,42,Romain,Saïss,426
Ryan_Bennett_427,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,338,0,0,0,0,18878,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,503770,0,0,0,1,3,0,0,-3684,20945,24629,41,FALSE,0,0,Ryan,Bennett,1,0,74,2610,34,123.3,487,128,1,395,73.9,7,0,10,8,41,Ryan,Bennett,427
Danny_Batth_428,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,338,0,0,0,0,18879,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,37697,0,0,0,1,3,0,0,-135,7,142,40,FALSE,0,0,Danny,Batth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,40,Danny,Batth,428
Roderick Jefferson_Gon�alves Miranda_429,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,338,0,0,0,0,18880,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,2996,0,0,0,1,3,0,0,-4,6,10,40,FALSE,0,0,Roderick Jefferson,Gonçalves Miranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Roderick Jefferson,Gonçalves Miranda,429
Conor_Coady_430,0,84,0,0,0,14,0,4,75,0.8,0,0,430,0,0,338,0,3,0,1.6,18881,14.8,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,16,0,0,0,0,8,0,34,0,51061,0,0,0,1,3,0,1,2274,4849,2575,45,FALSE,0,0,Conor,Coady,0,0,76,2970,42,24.3,515.6,0,5,498,53.9,7,0,5,0.8,45,Conor,Coady,430
R�ben Gon�alo_Silva Nascimento Vinagre_431,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,338,0,0,0,0,18882,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,5189,0,0,0,1,3,0,0,10,145,135,43,FALSE,0,0,Rúben Gonçalo,Silva Nascimento Vinagre,0,0,21,673,9,97.6,110.8,57,0,108,26.6,1,0,1,0.1,43,Rúben Gonçalo,Silva Nascimento Vinagre,431
Diogo_Jota_432,0,35,0,0,0,6,0,0,26,2.6,3,0,432,0,0,338,0,3,0,3,18883,1,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,86,0,0,16,0,0,0,0,4,0,34,0,404925,5,0,1,1,3,26,2,104585,145126,40541,61,FALSE,0,0,Diogo,Jota,7,7,113,1915,26,340.2,449,643,10,340,143.3,7,0,8,6.7,62,Diogo,Jota,432
R�ben Diogo_da Silva Neves_433,0,79,0,0,0,5,0,1,63,3.3,0,0,433,0,1,338,0,2,0,3,18884,1.6,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,68,0,0,16,0,0,0,0,5,0,34,0,639234,2,0,1,1,3,25,2,-5884,4311,10195,49,FALSE,0,0,Rúben Diogo,da Silva Neves,3,2,81,2556,39,330.3,576,357,4,394,126.5,6,0,8,10.1,49,Rúben Diogo,da Silva Neves,433
Ivan_Cavaleiro_434,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,338,0,0,0,0,18885,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,4225,0,0,0,1,3,0,0,-19,57,76,52,FALSE,0,0,Ivan,Cavaleiro,3,1,46,662,10,310.4,197,156,3,149,65.6,1,0,1,0.1,52,Ivan,Cavaleiro,434
