name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,points_per_game,winning_goals,yellow_cards,first_name,second_name,t_goals_scored,t_assists,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent,gw16_pts,dream_team
David_De Gea_282,0,32,0,0,0,11,0,0,16,0,0,0,282,1,0,145,0,2,0,1.8,18.2,0,0,0,90,0,0,1,0,0,0,0,7,0,3,914392,0,0,0,2,2,0,2,-19332,927,20259,57,TRUE,2.9,0,0,David,De Gea,0,0,1350,25,0,364,0,1,247,36.4,2,0,0,15.4,3,0
Alex_McCarthy_328,0,19,0,0,0,18,0,1,5,0,0,0,328,0,0,150,0,3,0,3.3,33,0,0,0,90,0,0,17,0,0,0,0,6,0,5,194267,0,0,0,1,3,0,2,-5409,235,5644,45,FALSE,3.3,0,0,Alex,McCarthy,0,0,1350,29,0,367.8,0,5,275,36.9,4,0,1,3.3,3,0
Harry_Winks_368,0,55,0,0,0,14,0,4,50,2.5,0,0,368,0,0,150,0,1,0,1.4,11.2,0,0,0,90,0,0,16,0,0,0,0,3,0,0,3003,1,0,0,1,3,0,2,0,205,205,55,TRUE,1.3,0,0,Harry,Winks,0,0,527,5,53.5,59.8,9,0,74,12.2,2,0,3,0.1,3,0
Moussa_Sissoko_369,0,3,0,0,0,4,0,0,3,1.3,0,0,369,0,0,150,0,1,0,0.4,2.2,0,0,0,16,0,0,16,0,0,0,0,1,0,0,15748,1,1,0,1,3,0,1,2584,3529,945,49,TRUE,2.6,0,0,Moussa,Sissoko,0,1,729,10,119.4,111,69,2,135,29.7,3,0,0,0.3,3,0
Lucas_Rodrigues Moura da Silva_370,0,20,0,0,0,24,1,2,15,4.2,0,0,370,0,0,150,1,0,1,7.8,32.8,0,0,0,73,1,0,16,0,0,0,0,4,0,0,588913,2,0,1,1,3,41,8,-63118,11028,74146,70,TRUE,4.6,1,0,Lucas,Rodrigues Moura da Silva,0.333333333,1,1086,9,236.1,284,345,5,159,86.5,7,0,2,9.9,3,0
R˙ben Diogo_da Silva Neves_433,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,148,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,851426,0,0,0,1,2,0,0,-175354,1159,176513,50,TRUE,3,0,0,R√∫ben Diogo,da Silva Neves,0.133333333,1,1260,17,209.7,294,191,2,196,69.5,4,0,5,14.2,3,0
Rui Pedro_dos Santos PatrÌcio_454,0,22,0,0,0,12,0,0,12,0,0,0,454,0,0,148,0,1,0,1.4,14.4,0,0,0,90,0,0,6,0,0,0,0,7,0,2,558133,0,0,0,1,2,0,2,-29560,1227,30787,46,TRUE,3.5,0,0,Rui Pedro,dos Santos Patr√≠cio,0,0,1350,18,0,296.6,0,4,256,29.5,4,0,0,9.4,3,0
Xherdan_Shaqiri_462,0,49,0,0,1,30,0,0,44,31.7,0,0,462,0,0,143,1,1,1,9.4,41.4,2,0,0,90,0,0,4,0,0,0,0,5,0,0,166997,2,1,0,3,1,21,8,-1821,10267,12088,70,FALSE,4.3,0,0,Xherdan,Shaqiri,0.2,4,538,3,200.7,195,161,1,143,55.7,4,0,1,2.9,3,0
Matt_Targett_479,0,40,0,0,0,11,0,5,29,2.6,0,0,479,0,0,150,0,3,0,2.1,14.4,0,0,0,90,0,0,17,0,0,0,0,5,0,0,3634,1,1,1,1,3,4,1,-124,5,129,42,FALSE,1.5,0,0,Matt,Targett,0,1,251,9,100.8,63.4,10,0,51,17.4,0,0,0,0.1,3,0
Mateo_Kovacic_499,0,22,0,0,0,3,0,0,21,2.7,1,0,499,0,0,148,1,0,0,0.6,2.8,0,0,0,13,0,0,20,0,0,0,0,0,0,0,46647,0,0,0,1,2,0,1,-268,945,1213,58,FALSE,2.2,0,0,Mateo,Kovacic,0,1,713,5,230.2,133.8,186,1,143,55.1,6,0,1,0.8,3,0
VÌctor_Camarasa_504,0,32,0,0,0,11,0,0,22,29.8,2,0,504,0,0,147,0,3,0,8.2,18.6,2,0,0,90,0,1,19,0,0,0,0,4,0,0,101673,3,1,0,1,3,34,2,-1860,5626,7486,46,FALSE,2.6,0,0,V√≠ctor,Camarasa,0.066666667,1,1221,28,356,188,186,2,146,73.1,2,0,3,1.7,3,0
Granit_Xhaka_17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,145,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,176988,0,0,0,2,2,0,0,-24986,2330,27316,53,FALSE,3,0,0,Granit,Xhaka,0.133333333,2,1194,17,275.6,317.4,79,2,208,67.4,2,0,5,3,2,0
Andrew_Surman_35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,141,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9250,0,0,0,1,2,0,0,-18,238,256,46,TRUE,1.7,0,0,Andrew,Surman,0,0,448,11,56.6,62,15,0,63,13.4,1,0,1,0.2,2,0
Junior_Stanislas_36,0,16,0,0,0,1,0,3,11,1.3,0,0,36,0,0,141,0,0,0,0.7,5.6,0,0,0,28,0,0,10,0,0,0,0,2,0,0,4858,3,0,0,1,2,0,1,108,348,240,60,TRUE,2.2,0,0,Junior,Stanislas,0.066666667,1,227,3,90.9,84.6,97,3,64,27.3,0,0,1,0.1,2,0
Ryan_Fraser_40,1,18,1,0,2,41,0,2,16,30.1,0,0,40,0,0,141,0,1,1,10.4,56.6,2,0,0,86,2,2,10,0,0,0,0,5,0,0,1565735,2,0,0,1,2,17,12,59109,100736,41627,62,TRUE,5.7,1,0,Ryan,Fraser,0.266666667,7,1269,20,520.3,420.6,281,12,337,122.3,4,0,1,27.1,2,0
David_Brooks_42,0,11,0,0,0,5,0,3,7,2.3,0,0,42,0,0,141,0,1,0,1.2,7.6,0,0,0,61,0,0,10,0,0,0,0,5,0,0,197673,3,0,0,1,2,2,2,20675,31650,10975,52,TRUE,3.4,0,0,David,Brooks,0.2,1,964,15,181.4,226.4,321,2,152,73,4,0,1,3.3,2,0
Joshua_King_45,0,17,0,0,0,1,0,1,12,2.1,2,0,45,0,0,141,2,1,0,1.9,0,0,0,0,90,0,0,10,0,0,0,0,7,0,0,159398,6,1,3,1,2,18,2,18178,22741,4563,63,TRUE,4.6,0,0,Joshua,King,0.333333333,1,1034,15,179.9,245.4,333,9,178,75.3,4,0,1,2.7,2,0
Lewis_Dunk_48,0,29,0,0,0,10,0,11,21,0.3,0,0,48,0,0,142,1,1,0,2.9,26.4,0,0,0,90,0,0,7,0,0,0,0,2,0,0,273850,0,0,0,1,3,2,2,2758,12476,9718,45,TRUE,3.4,0,0,Lewis,Dunk,0.133333333,0,1189,18,36.6,350.8,90,5,239,47.8,3,0,2,4.7,2,0
Bruno_Saltor Grau_50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,142,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,40340,0,0,0,1,3,0,0,-4113,232,4345,44,TRUE,4.1,0,0,Bruno,Saltor Grau,0,1,529,5,62.5,91,14,4,119,16.8,3,0,2,0.7,2,0
Leon_Balogun_54,0,6,0,0,0,20,0,6,3,0.3,0,0,54,0,0,142,1,1,1,6,40.2,0,0,0,59,0,0,7,0,1,0,0,3,0,0,5290,0,1,0,1,3,19,7,-95,25,120,42,TRUE,2.3,1,0,Leon,Balogun,0.066666667,0,231,4,0.7,79.6,21,0,40,10.1,0,0,2,0.1,2,0
Anthony_Knockaert_55,0,6,0,0,0,4,0,0,3,0.2,2,0,55,0,0,142,1,1,0,0.3,3.2,0,0,0,41,0,0,7,0,0,0,0,3,0,0,55918,1,0,0,1,3,0,1,-5430,942,6372,55,TRUE,3.1,0,0,Anthony,Knockaert,0.066666667,4,916,17,252,215,197,1,151,66.4,2,0,3,0.9,2,0
Solomon_March_58,0,20,0,0,0,10,0,2,13,16.3,0,0,58,0,0,142,2,1,0,4.5,12.6,1,0,0,90,0,1,7,0,0,0,0,7,0,0,74310,1,1,0,1,3,16,2,51805,54524,2719,50,TRUE,3.3,0,0,Solomon,March,0,5,1097,18,264.1,195.6,148,4,168,60.9,3,0,0,1.3,2,0
Pascal_Groﬂ_59,0,20,0,0,0,7,0,0,16,12.4,1,0,59,0,0,142,0,0,0,2,5.4,1,0,0,30,0,0,7,0,0,0,0,2,0,0,95767,0,1,0,1,3,2,1,-77,921,998,67,TRUE,2.3,0,0,Pascal,Gro√ü,0.066666667,0,418,6,176.7,112.6,82,3,68,37.1,0,0,0,1.6,2,0
Davy_Prˆpper_60,0,35,0,0,0,15,0,13,28,12,0,0,60,0,0,142,1,1,0,4.2,25.8,1,0,0,90,0,0,7,0,0,0,0,5,0,0,4715,1,0,1,1,3,4,2,40,114,74,48,TRUE,2,0,0,Davy,Pr√∂pper,0,0,962,16,67.7,134,23,0,114,22.6,1,0,1,0.1,2,0
Florin_Andone_66,0,6,0,0,1,23,0,1,4,0.1,1,0,66,0,0,142,1,1,1,6.2,37,0,0,0,55,0,0,7,0,0,0,0,9,0,0,8119,8,1,1,1,3,25,6,4194,4852,658,50,TRUE,3.2,0,0,Florin,Andone,0.133333333,0,181,3,2.9,74,88,2,56,16.5,0,0,0,0.2,2,0
Ashley_Barnes_85,1,15,0,1,0,10,0,1,8,1.2,0,0,85,0,0,143,1,2,0,5.2,6.6,0,0,0,82,2,0,12,0,0,0,0,3,0,0,20503,0,0,0,3,1,44,5,-670,277,947,56,TRUE,2.1,0,0,Ashley,Barnes,0.133333333,1,383,8,43.7,89.8,138,3,82,26.6,1,0,1,0.3,2,0
Chris_Wood_87,0,12,0,0,0,2,0,1,8,16.3,0,0,87,0,0,143,1,2,0,3,2,1,0,0,70,3,0,12,0,0,0,0,5,0,0,14468,2,0,0,3,1,12,2,-587,171,758,62,TRUE,1.8,0,0,Chris,Wood,0.066666667,0,780,21,59.2,71,257,0,57,38.3,2,0,0,0.2,2,0
Pedro_RodrÌguez Ledesma_125,0,13,0,0,0,1,0,0,13,2.2,0,0,125,0,0,148,0,0,0,0.3,1.2,0,0,0,25,0,0,20,0,0,0,0,0,0,0,283653,2,0,0,1,2,0,1,42353,48890,6537,63,FALSE,4.4,0,0,Pedro,Rodr√≠guez Ledesma,0.333333333,1,650,4,162.4,260,286,7,194,70.3,3,0,0,4.7,2,0
Wayne_Hennessey_135,0,21,0,0,0,7,0,1,13,0,0,0,135,0,0,142,0,3,0,0.2,2.4,0,0,0,90,0,0,3,0,0,0,0,5,0,0,398504,0,0,0,1,3,0,1,18709,24685,5976,45,FALSE,4.1,0,0,Wayne,Hennessey,0,0,1350,20,0,315.4,0,6,280,31.6,5,0,0,6.7,2,0
Andros_Townsend_149,0,34,0,0,0,12,0,0,27,43.9,2,0,149,0,0,142,0,3,0,7,10,3,0,0,90,0,1,3,0,0,0,0,4,0,0,126038,3,1,2,1,3,16,2,57840,61044,3204,57,FALSE,3.3,0,0,Andros,Townsend,0.133333333,1,1310,18,421.4,273.4,280,3,205,97.7,5,0,1,2.1,2,0
Luka_Milivojevic_150,0,101,0,0,3,30,0,4,88,6.5,0,0,150,0,0,142,2,3,1,10.3,50.6,0,0,0,90,0,0,3,0,0,0,0,7,0,0,157354,0,2,1,1,3,46,9,-2086,3215,5301,60,FALSE,3.3,0,1,Luka,Milivojevic,0.2,0,1350,20,279.7,379.6,218,6,239,87.7,5,0,4,2.7,2,0
Theo_Walcott_164,0,9,0,0,0,4,0,0,5,0.9,2,0,164,0,0,149,0,0,0,1.9,2.4,0,0,0,20,0,0,15,0,0,0,0,1,0,0,271159,1,0,0,1,1,16,1,-1161,11871,13032,63,TRUE,3.7,0,0,Theo,Walcott,0.133333333,3,1133,15,178.3,208.6,349,3,151,73.6,5,0,0,4.5,2,0
Idrissa_Gueye_168,0,80,0,0,0,14,0,0,73,17,0,0,168,0,0,149,0,1,0,2.8,10.4,1,0,0,90,0,0,15,0,0,0,0,0,0,0,18575,0,1,1,1,1,1,2,149,531,382,48,TRUE,2.1,0,0,Idrissa,Gueye,0,0,1247,16,109.2,258,33,0,202,40,4,0,3,0.3,2,0
Ryan_Sessegnon_184,0,22,0,0,0,10,0,2,11,72.9,2,0,184,0,0,144,0,1,0,11.3,16.2,5,0,0,90,0,0,11,0,0,0,0,2,0,0,153203,4,0,0,1,1,24,2,178,3515,3337,60,TRUE,2.9,0,0,Ryan,Sessegnon,0.066666667,3,1142,32,241.9,228.4,213,2,157,68.5,0,0,0,2.6,2,0
Jonas_Lˆssl_191,0,35,0,0,0,8,0,3,24,0,0,0,191,0,0,141,0,2,0,0.7,6.8,0,0,0,90,0,0,2,0,0,0,0,4,0,0,91985,0,0,0,1,2,0,1,897,3334,2437,44,FALSE,3.1,0,0,Jonas,L√∂ssl,0,0,1157,17,20,267.2,0,2,204,28.6,3,0,0,1.6,2,0
Christopher_Schindler_192,0,78,0,0,0,10,0,2,69,1.9,0,0,192,0,0,141,0,2,0,2.7,16.8,0,0,0,90,0,0,2,0,0,0,0,1,0,0,175310,0,0,1,1,2,8,1,9368,16721,7353,43,FALSE,3.1,0,0,Christopher,Schindler,0.066666667,1,1330,26,26.1,284.8,62,7,237,37.3,3,0,2,3,2,0
Chris_Lˆwe_193,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,141,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6783,0,0,0,1,2,0,0,-395,12,407,44,FALSE,2.7,0,0,Chris,L√∂we,0,2,919,20,190.3,178.8,50,6,178,41.9,1,0,0,0.1,2,0
Mathias_Jorgensen_195,1,70,0,0,1,24,0,2,59,21.8,0,0,195,0,0,141,1,2,0,6.2,34,2,0,0,90,0,0,2,0,0,0,0,11,0,0,176176,0,0,0,1,2,6,5,-181,1712,1893,44,FALSE,3.2,0,0,Mathias,Jorgensen,0.133333333,1,1157,20,49.4,291,83,3,219,42.6,2,0,5,3,2,0
Terence_Kongolo_198,0,45,0,0,0,16,0,2,32,3.9,0,0,198,0,0,141,2,2,1,7,37.4,0,0,0,74,0,0,2,0,0,0,0,0,0,0,8694,2,0,1,1,2,29,7,5,204,199,43,FALSE,2.5,0,0,Terence,Kongolo,0.066666667,0,982,19,59.4,196.6,80,0,163,33.7,3,0,2,0.2,2,0
Aaron_Mooy_199,0,74,0,0,0,16,0,0,59,103.3,1,0,199,0,0,141,2,2,0,16.2,25,6,0,0,90,0,3,2,0,0,0,0,12,0,0,124991,1,0,0,1,2,34,1,3585,11811,8226,51,FALSE,3,0,1,Aaron,Mooy,0.133333333,0,1232,19,441,288.6,216,3,237,94.7,3,0,2,2.1,2,0
Danny_Williams_204,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,141,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,937,0,0,0,1,2,0,0,13,40,27,45,FALSE,1,0,0,Danny,Williams,0,0,14,0,0.7,1.6,1,0,5,0.2,0,0,0,0,2,0
Laurent_Depoitre_210,0,31,0,1,0,-2,0,0,20,5.2,0,0,210,0,0,141,1,2,0,5.6,0,0,0,0,90,0,0,2,0,0,0,0,0,0,0,27109,1,0,3,1,2,53,2,-369,875,1244,51,FALSE,1.5,0,0,Laurent,Depoitre,0,1,669,16,83.4,37,221,0,23,33.5,0,0,1,0.5,2,0
Riyad_Mahrez_223,1,55,2,1,3,45,0,0,49,54.1,1,0,223,0,0,146,1,1,1,20.7,71.6,3,0,0,90,0,3,18,0,0,0,0,4,0,0,167185,4,0,1,2,1,81,13,-13813,10680,24493,85,FALSE,4.4,1,0,Riyad,Mahrez,0.333333333,2,669,3,253.9,286,387,9,206,92.8,3,0,0,2.9,2,0
Wilfred_Ndidi_227,0,54,0,0,0,11,0,7,35,0.8,0,0,227,0,0,144,1,1,0,1.6,15.4,0,0,0,90,0,0,9,0,0,0,0,13,0,0,59543,1,0,0,1,1,0,2,-2416,1253,3669,49,FALSE,2.6,0,0,Wilfred,Ndidi,0.066666667,0,1318,17,158.4,294.4,146,3,212,59.9,5,0,3,1,2,0
James_Maddison_233,0,30,1,0,3,39,0,0,25,66.8,1,0,233,0,0,144,0,1,1,15.6,51,5,0,0,90,0,0,9,0,0,0,0,2,0,0,335560,1,2,1,1,1,38,10,25648,34285,8637,68,FALSE,4.6,0,0,James,Maddison,0.333333333,2,1091,17,492.7,356.2,280,7,281,112.7,4,1,1,5.7,2,0
Fabio Henrique_Tavares_255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,143,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,26429,0,0,0,3,1,0,0,-41,271,312,55,FALSE,1.7,0,0,Fabio Henrique,Tavares,0,0,385,2,50.4,61.8,26,0,39,13.9,2,0,2,0.4,2,0
Ederson_Santana de Moraes_260,0,32,0,0,0,17,0,2,22,0,0,0,260,0,0,146,0,1,0,4.1,41,0,0,0,90,0,0,18,0,0,0,0,10,0,5,1567759,0,0,0,2,1,0,2,-11429,12970,24399,58,FALSE,4.8,0,1,Ederson,Santana de Moraes,0,1,1350,7,23,234.2,0,4,280,25.7,8,0,1,26.4,2,0
Raheem_Sterling_270,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,146,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1231872,0,0,0,2,1,0,0,236790,252451,15661,115,FALSE,8.7,0,0,Raheem,Sterling,0.533333333,7,1021,5,392.4,484.6,671,13,341,155,7,0,1,20.9,2,0
David_Silva_271,0,66,0,0,0,10,1,1,59,27,1,0,271,0,0,146,0,0,0,4.3,7.2,1,0,0,72,0,0,18,0,0,0,0,2,0,0,694905,3,1,1,2,1,9,3,3215,56006,52791,87,FALSE,5.4,0,0,David,Silva,0.333333333,2,1007,5,554.7,377.6,555,8,311,148.9,7,0,1,11.6,2,0
Fernando_Luiz Rosa_272,0,95,1,0,0,27,0,7,83,29.8,1,0,272,0,0,146,2,1,0,6.1,31.4,2,0,0,90,0,0,18,0,0,0,0,6,0,0,321615,0,4,0,2,1,0,2,-4648,12910,17558,54,FALSE,3.3,0,0,Fernando,Luiz Rosa,0.066666667,2,1321,7,214,321.4,130,3,270,66.7,8,0,2,5.4,2,0
Bernardo Mota_Veiga de Carvalho e Silva_276,0,51,0,0,0,7,0,0,42,15.8,0,0,276,0,0,146,1,1,0,5.8,7.4,1,0,0,90,1,0,18,0,0,0,0,8,0,0,397163,3,0,1,2,1,35,2,66537,76855,10318,75,FALSE,4.7,0,0,Bernardo Mota,Veiga de Carvalho e Silva,0.266666667,3,1136,6,417.1,339,394,7,274,115.1,6,0,2,6.7,2,0
Phil_Jones_285,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29564,0,0,0,2,2,0,0,-50,269,319,51,TRUE,0.5,0,0,Phil,Jones,0,0,147,4,0.7,32.6,0,0,26,3.4,0,0,0,0.5,2,0
Nemanja_Matic_296,0,78,0,0,0,10,0,4,67,3.3,1,0,296,0,0,145,1,2,0,2.1,15.4,0,0,0,90,0,0,1,0,0,0,0,10,0,0,37790,2,0,0,2,2,2,1,-479,1017,1496,50,TRUE,1.7,0,1,Nemanja,Matic,0,0,1050,19,110.2,172.8,95,0,145,37.8,2,1,3,0.6,2,0
Ander_Herrera_299,1,48,1,0,3,30,0,6,44,33.3,0,0,299,0,0,145,2,2,0,9.1,38,3,0,0,90,0,0,1,0,0,0,0,4,0,0,9010,1,1,0,2,2,20,8,1708,1989,281,50,TRUE,2.9,0,0,Ander,Herrera,0.066666667,1,374,9,52.6,144.6,119,5,91,31.7,0,0,1,0.2,2,0
Jesse_Lingard_300,0,28,0,0,0,20,0,2,22,4.4,0,0,300,0,0,145,3,2,1,6.1,37.8,0,0,0,74,0,0,1,0,0,0,0,4,0,0,115795,2,1,0,2,2,19,6,-2034,682,2716,67,TRUE,1.9,0,1,Jesse,Lingard,0.066666667,0,560,9,125.9,84.8,178,0,82,39,1,0,1,2,2,0
Martin_Dubravka_309,0,23,0,0,0,14,0,4,8,0,0,0,309,0,0,149,0,1,0,2,19.6,0,0,0,90,0,0,8,0,0,0,0,6,0,2,33887,0,0,0,1,1,0,2,-1428,308,1736,50,FALSE,3.6,0,0,Martin,Dubravka,0,0,1350,20,0,342.4,0,5,257,34.1,4,0,0,0.6,2,0
Matt_Ritchie_317,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,149,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,25169,0,0,0,1,1,0,0,-2929,126,3055,58,FALSE,2.3,0,0,Matt,Ritchie,0,2,1017,14,309.6,161.4,182,0,121,65.2,4,0,5,0.4,2,0
Mohamed_DiamÈ_319,0,17,0,0,0,5,0,5,14,4.5,0,0,319,0,0,149,2,1,0,1.4,9.8,0,0,0,90,0,1,8,0,0,0,0,3,0,0,5495,0,0,0,1,1,0,1,-89,99,188,49,FALSE,2.1,0,1,Mohamed,Diam√©,0,0,1324,20,46.6,176.2,119,0,87,34.3,4,0,3,0.1,2,0
Christian_Atsu_320,0,13,0,1,0,3,0,4,12,25.3,1,0,320,0,0,149,4,1,0,10.8,28,2,0,0,90,0,1,8,0,0,0,0,3,0,0,4483,2,1,0,1,1,55,1,-43,31,74,51,FALSE,1,0,1,Christian,Atsu,0,0,322,6,97.6,78.8,96,0,36,27.2,0,0,2,0.1,2,0
Sung-yueng_Ki_324,0,23,0,0,0,12,0,2,20,28.7,0,0,324,0,0,149,0,1,0,3.7,8.2,2,0,0,90,0,2,8,0,0,0,0,6,0,0,6822,1,0,0,1,1,0,2,58,257,199,47,FALSE,2.1,0,0,Sung-yueng,Ki,0,1,593,10,144.4,93.2,18,0,95,25.6,0,0,0,0.1,2,0
Jan_Bednarek_335,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,150,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,225170,0,0,0,1,3,0,0,-4832,959,5791,39,FALSE,1,0,0,Jan,Bednarek,0,0,80,1,0.6,38.6,0,0,17,4,0,0,0,3.8,2,0
Pierre-Emile_H¯jbjerg_340,0,59,0,0,0,12,0,2,53,3.6,0,0,340,0,0,150,0,3,0,3.7,11.6,0,0,0,87,0,0,17,0,0,0,0,5,0,0,244670,2,2,2,1,3,22,2,-9668,3514,13182,45,FALSE,2.8,0,0,Pierre-Emile,H√∏jbjerg,0.133333333,0,1063,27,170.3,249.6,206,4,187,62.9,2,1,4,4.1,2,0
Nathan_Redmond_343,0,42,0,0,0,10,0,1,34,9.8,2,0,343,0,0,150,0,3,0,4.7,9.2,0,0,0,90,0,1,17,0,0,0,0,3,0,0,16669,4,0,0,1,3,28,2,355,1066,711,52,FALSE,2.3,0,0,Nathan,Redmond,0,0,1331,28,357.2,186.8,313,0,155,85.6,4,0,0,0.3,2,0
Mario_Lemina_344,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,150,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,12803,0,0,0,1,3,0,0,-380,306,686,48,FALSE,2.4,0,0,Mario,Lemina,0,2,1235,26,144.4,221,158,1,187,52.4,4,0,5,0.2,2,0
Stuart_Armstrong_345,0,42,0,0,0,9,0,1,35,17.2,1,0,345,0,0,150,2,3,0,2.4,3.2,1,0,0,80,1,0,17,0,0,0,0,4,0,0,32191,1,0,0,1,3,4,2,20794,22328,1534,51,FALSE,2.9,0,0,Stuart,Armstrong,0.2,0,474,12,111.2,151.4,109,2,102,37.1,1,0,1,0.6,2,0
Charlie_Austin_348,0,6,0,0,0,27,0,0,5,10.9,0,0,348,0,0,150,0,0,1,8.9,36,1,0,0,20,0,0,17,0,0,0,0,1,0,0,24350,0,0,1,1,3,42,5,-619,526,1145,55,FALSE,1.6,0,0,Charlie,Austin,0.066666667,0,540,7,63.9,80.8,204,0,44,34.5,4,0,0,0.4,2,0
Eric_Dier_361,0,69,0,0,0,10,0,2,60,2.3,0,0,361,0,0,150,2,1,0,1.5,7,0,0,0,90,0,0,16,0,0,0,0,2,0,0,102391,0,1,1,1,3,6,2,10063,11972,1909,48,TRUE,3.1,0,0,Eric,Dier,0.133333333,0,1027,12,107.2,220.2,72,1,181,40.1,4,0,2,1.7,2,0
Troy_Deeney_396,0,33,0,1,0,0,0,2,19,22,0,0,396,0,0,146,1,2,0,7.9,15,2,0,0,90,2,0,13,0,0,0,0,2,0,0,144835,3,0,0,2,1,42,2,-5151,1505,6656,59,TRUE,3,0,0,Troy,Deeney,0.133333333,1,983,17,195,187.8,418,4,114,80,1,0,1,2.5,2,0
Arthur_Masuaku_410,1,37,0,0,0,22,0,2,30,12.5,2,0,410,0,0,147,0,1,0,5.1,36.4,1,0,0,90,0,0,5,0,0,0,0,4,0,0,100002,4,1,0,1,3,2,5,2939,7037,4098,43,TRUE,2.1,0,0,Arthur,Masuaku,0,1,889,17,68.1,227.6,16,0,148,31.2,1,0,1,1.7,2,0
Mark_Noble_411,0,70,0,0,0,14,0,5,55,1.7,0,0,411,0,0,147,0,1,0,1.7,15.2,0,0,0,90,0,0,5,0,0,0,0,6,0,0,15159,0,1,0,1,3,0,2,3,417,414,49,TRUE,2.1,0,0,Mark,Noble,0,2,774,12,113.2,118.6,41,0,104,27.2,2,1,3,0.3,2,0
Cheikhou_KouyatÈ_412,0,45,0,0,0,13,0,2,39,13.3,1,0,412,0,0,142,0,3,0,3.6,15,1,0,0,57,0,0,3,0,0,0,0,2,0,0,17972,1,2,0,1,3,8,1,957,1373,416,47,FALSE,2.2,0,0,Cheikhou,Kouyat√©,0,2,790,13,97.1,134.8,101,0,96,33,4,0,2,0.3,2,0
Willy_Boly_423,0,43,0,0,0,15,0,8,30,0.2,1,0,423,0,0,148,2,1,0,1.9,16.8,0,0,0,90,0,0,6,0,0,0,0,6,0,0,282419,0,2,0,1,2,2,2,-17777,2443,20220,46,TRUE,3.3,0,0,Willy,Boly,0.066666667,0,1350,18,45.8,387.2,105,3,272,53.8,4,0,0,4.8,2,0
R˙ben GonÁalo_Silva Nascimento Vinagre_431,0,30,0,0,0,7,0,5,22,9.3,0,0,431,0,0,148,2,1,0,1.6,6.6,0,0,0,90,0,1,6,0,0,0,0,9,0,0,9209,2,0,0,1,2,0,1,-611,213,824,43,TRUE,1,0,1,R√∫ben Gon√ßalo,Silva Nascimento Vinagre,0,0,328,5,58.3,46.2,6,0,47,11,0,0,1,0.2,2,0
Bernardo_Fernandes da Silva Junior_440,0,28,0,0,0,6,0,9,19,1.2,1,0,440,0,0,142,1,1,0,2.3,21.6,0,0,0,90,0,0,7,0,0,0,0,3,0,0,5454,2,0,0,1,3,0,1,108,226,118,42,TRUE,1.2,0,1,Bernardo,Fernandes da Silva Junior,0,0,382,5,32.4,97,0,0,56,13,0,0,2,0.1,2,0
Matteo_Guendouzi_451,0,74,0,0,0,9,0,1,65,11.1,2,0,451,0,0,145,1,2,0,3.4,15.2,0,0,0,90,0,1,14,0,0,0,0,7,0,0,107496,5,0,0,2,2,8,2,-2913,1156,4069,45,FALSE,1.3,0,0,Matteo,Guendouzi,0,0,643,12,63,122.4,24,0,108,20.9,0,0,2,1.8,2,0
