assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,first_name,second_name,id
2,0,147,100,0,1,18892,0,0,-3,3,201.1,0,0,2,2.5,0,0,Ashley,1.5,18,0,39.8,293,FALSE,154.6,0,0,0,0,900,,2018-12-02T17:01:15Z,57,0,0,0,18892.jpg,1.9,0,0,Young,1.1,FALSE,18,a,14,1,42,19,29127,340,87290,1005,0.3,3.3,Young,5,Ashley,Young,293
0,0,18,100,100,0,216051,0,0,-2,2,16.6,0,0,2,1.5,0.5,1,José Diogo,0.5,2,0,3.6,294,FALSE,16.8,0,0,0,0,108,,2018-10-19T14:01:16Z,53,0,0,0,216051.jpg,1,0,0,Dalot Teixeira,0,FALSE,20,a,14,1,2,2,2758,193,3339,34,0.1,0.4,Dalot,0,José Diogo,Dalot Teixeira,294
3,1,102,0,0,1,37265,0,0,-5,5,195.8,0,0,3,0,0,0,Alexis,0.5,7,1,56,295,FALSE,140.8,0,0,0,0,474,Hamstring injury - Expected back 13 Jan,2018-11-29T23:01:15Z,100,0,0,0,37265.jpg,2.9,0,0,Sánchez,1.3,FALSE,7,i,14,1,223,29,44051,18,477427,439,0.1,2.9,Sánchez,2,Alexis,Sánchez,295
0,0,145,100,100,2,62398,0,0,0,0,110.2,0,0,3,3,2,1,Nemanja,2,19,0,37.8,296,FALSE,172.8,0,0,0,0,1050,,2018-10-20T11:31:16Z,50,0,0,0,62398.jpg,1.7,1,0,Matic,0.6,FALSE,31,a,14,1,95,20,28013,321,45701,363,0.4,4,Matic,3,Nemanja,Matic,296
1,2,95,None,None,1,43670,0,0,-3,3,145.2,1,0,3,1.5,0.5,0,Juan,0.5,9,1,32.6,297,FALSE,93,0,0,0,0,541,,None,62,0,0,0,43670.jpg,2.4,0,0,Mata,1.1,FALSE,8,a,14,1,87,24,62262,248,135459,816,0.1,3.9,Mata,1,Juan,Mata,297
2,0,113,100,100,1,41184,0,0,-1,1,64.4,0,0,3,2.3,1.3,1,Marouane,1.3,12,0,35.2,298,FALSE,152.4,0,0,0,0,698,,2018-10-19T14:01:16Z,49,0,0,0,41184.jpg,2,0,0,Fellaini,0.7,FALSE,27,a,14,1,137,24,61776,451,71298,394,0.3,4.9,Fellaini,1,Marouane,Fellaini,298
1,5,91,100,100,0,59846,0,0,0,0,52.6,0,0,3,5.8,4.8,8,Ander,4.8,9,1,31.7,299,FALSE,144.6,0,0,0,0,374,,2018-10-20T11:31:16Z,50,0,0,0,59846.jpg,2.9,0,0,Herrera,0.2,FALSE,21,a,14,1,119,23,7052,1504,9516,155,1,4.6,Herrera,1,Ander,Herrera,299
0,0,82,100,100,1,109322,0,0,-3,3,125.9,0,0,3,3.3,2.3,6,Jesse,2.3,9,1,39,300,FALSE,84.8,0,0,0,0,560,,2018-10-28T15:01:14Z,67,0,0,0,109322.jpg,1.9,0,0,Lingard,2,FALSE,14,a,14,1,178,21,63936,1033,253807,339,0.3,3.1,Lingard,1,Jesse,Lingard,300
1,11,210,75,100,1,148225,0,0,1,-1,220.9,2,0,3,4.1,4.5,7,Anthony,4.5,14,7,88.9,301,FALSE,310.6,0,0,0,0,783,Knock - 75% chance of playing,2018-12-06T00:01:16Z,76,0,0,0,148225.jpg,5.8,0,0,Martial,12.3,FALSE,11,d,14,1,358,69,1029093,15270,389005,16623,0.6,9.1,Martial,1,Anthony,Martial,301
3,3,179,100,100,3,74208,0,0,-1,1,275.1,0,0,3,2.3,1.3,1,Paul,1.3,18,3,112,302,FALSE,364.6,0,0,0,0,1134,,2018-11-09T21:31:13Z,79,0,2,0,74208.jpg,3.6,0,0,Pogba,10.4,FALSE,6,a,14,1,477,51,871770,1741,968589,6773,0.2,6.5,Pogba,2,Paul,Pogba,302
0,0,40,100,100,0,195851,0,0,-2,2,8,0,0,3,1.5,0.5,0,Scott,0.5,8,0,6.6,303,FALSE,37.6,0,0,0,0,245,,2018-11-03T12:31:13Z,43,0,0,0,195851.jpg,1.4,0,0,McTominay,0.7,FALSE,39,a,14,1,20,7,37120,208,47408,367,0.1,1.6,McTominay,0,Scott,McTominay,303
0,3,81,None,None,1,101582,0,0,-5,5,118,0,0,3,1,0,0,Frederico,0,10,1,28.1,304,FALSE,101,0,0,0,0,482,,None,55,0,0,0,101582.jpg,2.9,0,0,Rodrigues de Paula Santos,1.4,FALSE,17,a,14,1,61,20,50744,45,240053,509,0,3.6,Fred,1,Frederico,Rodrigues de Paula Santos,304
3,1,109,100,100,2,176297,0,0,-3,3,170.9,0,0,4,4,3,2,Marcus,3,10,2,52.1,305,FALSE,173.2,0,0,0,0,670,,2018-11-18T23:31:16Z,67,0,0,0,176297.jpg,2.7,1,0,Rashford,5.1,FALSE,10,a,14,1,180,32,155655,8809,501858,1863,0.4,4.8,Rashford,2,Marcus,Rashford,305
1,8,162,75,75,2,66749,0,0,-3,3,172.7,1,0,4,3.8,3,1,Romelu,4,21,5,84.6,306,FALSE,229.8,0,0,0,0,1003,Knock - 75% chance of playing,2018-12-05T20:01:16Z,107,0,0,0,66749.jpg,3.9,0,0,Lukaku,4.4,FALSE,9,d,14,1,442,54,432610,555,658316,2370,0.4,5,Lukaku,1,Romelu,Lukaku,306
0,0,0,None,None,0,19838,0,0,-2,2,0,0,0,1,-0.5,-0.5,0,Robert,0,0,0,0,307,FALSE,0,0,0,0,0,0,,None,43,0,0,0,19838.jpg,0,0,0,Elliot,0.2,FALSE,1,a,15,4,0,0,1026,14,8685,39,0,0,Elliot,0,Robert,Elliot,307
0,0,0,0,0,0,59735,0,0,-1,1,0,0,0,1,0,0,0,Karl,0,0,0,0,308,FALSE,0,0,0,0,0,0,Unknown - Expected back 09 Dec,2018-12-04T15:01:17Z,44,0,0,0,59735.jpg,0,0,0,Darlow,0.1,FALSE,26,i,15,4,0,0,400,3,2326,29,0,0,Darlow,0,Karl,Darlow,308
0,5,257,100,100,4,67089,0,0,0,0,0,0,0,1,1.8,1.8,2,Martin,2.3,20,0,34.1,309,FALSE,342.4,0,0,0,0,1350,,2018-08-11T11:31:12Z,50,0,0,0,67089.jpg,3.6,0,40,Dubravka,0.6,FALSE,12,a,15,4,0,54,23401,153,17637,247,0.5,10.8,Dubravka,0,Martin,Dubravka,309
1,1,174,100,100,3,151119,0,0,0,0,181.5,0,0,2,0.8,0.8,1,DeAndre,1.3,20,1,48.4,310,FALSE,237,0,0,0,0,1249,,2018-09-29T13:01:13Z,45,1,0,0,151119.jpg,2.7,0,0,Yedlin,1.5,FALSE,22,a,15,4,65,38,69805,643,70661,803,0.3,8.4,Yedlin,3,DeAndre,Yedlin,310
0,3,127,100,100,1,58845,0,0,0,0,23.3,1,0,2,2.5,2.5,0,Ciaran,3,11,2,29,311,FALSE,198.8,0,0,0,0,587,,2018-11-02T18:31:13Z,45,0,0,0,58845.jpg,3.5,0,0,Clark,0.2,FALSE,2,a,15,4,66,28,12465,101,16187,125,0.7,6.2,Clark,0,Ciaran,Clark,311
0,5,176,100,100,3,101148,0,0,-3,3,14.1,0,0,2,0,0,2,Jamaal,0.5,11,0,31.6,312,FALSE,236.2,0,0,0,0,900,,2018-11-03T17:31:13Z,47,0,0,0,101148.jpg,3,0,0,Lascelles,3.2,FALSE,6,a,15,4,64,33,33221,289,286842,645,0.1,7,Lascelles,0,Jamaal,Lascelles,312
0,0,165,0,0,4,106618,0,0,-1,1,66.7,0,0,2,0,0,0,Paul,0.5,10,0,26.5,313,FALSE,185.2,0,0,0,0,900,Hamstring injury - Expected back 09 Dec,2018-11-17T01:31:18Z,44,0,0,0,106618.jpg,3.2,0,0,Dummett,0.2,FALSE,3,i,15,4,13,32,10188,5,14138,123,0.1,7.3,Dummett,0,Paul,Dummett,313
0,0,0,25,25,0,77359,0,0,-1,1,0,0,0,2,-0.1,-0.1,0,Florian,0,0,0,0,314,FALSE,0,0,0,0,0,0,Lack of match fitness - 25% chance of playing,2018-07-29T08:31:08Z,44,0,0,0,77359.jpg,0,0,0,Lejeune,0,FALSE,20,d,15,4,0,0,225,4,995,5,0,0,Lejeune,0,Florian,Lejeune,314
0,0,48,100,100,0,109528,-1,1,-2,2,16.2,0,0,2,0.3,0.3,2,Javier,0.8,7,0,7.7,315,FALSE,58.4,0,0,0,0,325,,2018-09-15T13:01:14Z,43,0,0,0,109528.jpg,1,0,0,Manquillo,0.1,FALSE,19,a,15,4,2,5,570,14,5897,15,0.2,1.2,Manquillo,1,Javier,Manquillo,315
0,0,0,0,0,0,149736,0,0,0,0,0,0,0,2,0,0,0,Chancel,0,0,0,0,316,FALSE,0,0,0,0,0,0,Transferred to Porto,2018-07-24T14:34:52Z,40,0,0,0,149736.jpg,0,0,0,Mbemba,0.1,FALSE,18,u,15,4,0,0,964,2,7669,21,0,0,Mbemba,0,Chancel,Mbemba,316
2,0,121,100,0,4,56983,0,0,-2,2,309.6,0,0,3,1,0,0,Matt,1.5,14,0,65.2,317,FALSE,161.4,0,0,0,0,1017,,2018-12-02T17:01:15Z,58,0,0,0,56983.jpg,2.3,0,0,Ritchie,0.4,FALSE,11,a,15,4,182,30,23486,36,57421,303,0.3,5.2,Ritchie,5,Matt,Ritchie,317
1,0,110,75,75,3,50232,0,0,-2,2,257.2,0,0,3,-0.2,-0.2,0,Jonjo,0.3,9,0,51.7,318,FALSE,154.2,0,0,0,0,700,,2018-11-03T17:31:13Z,53,0,0,0,50232.jpg,2.4,0,0,Shelvey,0.5,FALSE,8,a,15,4,105,22,13809,26,50580,124,0.1,4.2,Shelvey,0,Jonjo,Shelvey,318
0,0,87,None,None,4,28147,0,0,-1,1,46.6,0,0,3,1.3,1.3,1,Mohamed,1.8,20,0,34.3,319,FALSE,176.2,0,0,0,0,1324,,None,49,0,0,0,28147.jpg,2.1,0,0,Diamé,0.1,FALSE,10,a,15,4,119,31,3832,26,5603,44,0.4,6.3,Diamé,3,Mohamed,Diamé,319
0,0,36,100,100,0,104953,0,0,-4,4,97.6,0,0,3,0.3,0.3,1,Christian,0.8,6,0,27.2,320,FALSE,78.8,0,0,0,0,322,,2018-07-05T14:31:07Z,51,0,0,0,104953.jpg,1,0,0,Atsu,0.1,FALSE,30,a,15,4,96,9,1253,11,7873,19,0.2,1.8,Atsu,2,Christian,Atsu,320
1,0,42,None,None,1,114243,0,0,-2,2,29.8,0,0,3,0.8,0.8,5,Jacob,1.3,7,0,10.2,321,FALSE,50.2,0,0,0,0,279,,None,48,0,0,0,114243.jpg,2,0,0,Murphy,0,FALSE,7,a,15,4,22,14,1669,53,3085,27,0.3,2.9,Murphy,0,Jacob,Murphy,321
0,0,0,0,0,0,195384,0,0,0,0,0,0,0,3,0,0,0,Mikel,0,0,0,0,322,FALSE,0,0,0,0,0,0,Transferred to  Real Sociedad,2018-07-13T08:33:32Z,50,0,0,0,195384.jpg,0,0,0,Merino,0,FALSE,23,u,15,4,0,0,30,0,72,0,0,0,Merino,0,Mikel,Merino,322
0,0,17,0,0,0,153127,0,0,-2,2,12.1,0,0,3,0,0,0,Isaac,0.5,2,0,3.8,323,FALSE,25.8,0,0,0,0,127,Unknown - Expected back 09 Dec,2018-12-04T15:01:17Z,43,0,0,0,153127.jpg,0.5,1,0,Hayden,0.1,FALSE,14,i,15,4,0,2,4872,12,10290,89,0.1,0.5,Hayden,0,Isaac,Hayden,323
1,0,95,None,None,0,76542,0,0,-3,3,144.4,0,0,3,1.5,1.5,2,Sung-yueng,2,10,0,25.6,324,FALSE,93.2,0,0,0,0,593,,None,47,0,0,0,76542.jpg,2.1,0,0,Ki,0.1,FALSE,4,a,15,4,18,17,2516,64,9862,62,0.4,3.6,Ki Sung-yueng,0,Sung-yueng,Ki,324
0,0,0,0,0,0,104547,0,0,0,0,0,0,0,4,0,0,0,Dwight,0,0,0,0,325,FALSE,0,0,0,0,0,0,Season-long to to West Bromwich Albion ,2018-08-07T09:52:46Z,60,0,0,0,104547.jpg,0,0,0,Gayle,0.1,FALSE,9,u,15,4,0,0,171,1,8025,8,0,0,Gayle,0,Dwight,Gayle,325
1,3,134,None,None,3,168580,0,0,-4,4,270.3,0,0,4,1.3,1.3,1,Ayoze,1.8,16,1,72.8,326,FALSE,202.4,0,0,0,0,1062,,None,61,0,0,0,168580.jpg,2.5,0,0,Pérez,1.2,FALSE,17,a,15,4,255,37,41407,587,132631,1007,0.3,6.1,Pérez,0,Ayoze,Pérez,326
0,3,78,None,None,1,61316,0,0,-1,1,32.8,0,0,4,0.3,0.3,1,Jose Luis,0.8,10,2,42,327,FALSE,111.2,0,0,0,0,483,,None,49,0,0,0,61316.jpg,2.1,0,0,Mato Sanmartín,3.2,FALSE,21,a,15,4,277,25,399354,776,384960,2632,0.2,5.1,Joselu,1,Jose Luis,Mato Sanmartín,327
0,5,275,100,100,4,58376,0,0,0,0,0,1,0,1,2.5,1.5,2,Alex,2.5,29,0,36.9,328,FALSE,367.8,0,0,0,0,1350,,2018-10-11T09:01:15Z,45,0,0,0,58376.jpg,3.3,0,50,McCarthy,3.3,FALSE,1,a,16,20,0,50,221770,169,146865,1215,0.6,11.1,McCarthy,1,Alex,McCarthy,328
0,0,0,None,None,0,40383,0,0,-2,2,0,0,0,1,0,-1,0,Fraser,0,0,0,0,329,FALSE,0,0,0,0,0,0,,None,43,0,0,0,40383.jpg,0,0,0,Forster,0.7,FALSE,44,a,16,20,0,0,5401,37,39362,117,0,0,Forster,0,Fraser,Forster,329
0,1,171,25,25,4,40146,0,0,-2,2,251,0,0,2,0.1,-0.2,0,Ryan,0.3,21,1,54.2,330,FALSE,207,0,0,0,0,1080,Back injury - 25% chance of playing,2018-11-29T15:01:15Z,48,0,0,0,40146.jpg,2.8,0,0,Bertrand,3,FALSE,21,d,16,20,85,33,76608,24,284055,2876,0.1,6.9,Bertrand,5,Ryan,Bertrand,330
0,0,65,None,None,0,80447,0,0,-4,4,33.2,0,0,2,1.3,0.3,1,Maya,1.3,12,0,16.2,331,FALSE,83.4,0,0,0,0,450,,None,41,0,0,0,80447.jpg,1.2,0,0,Yoshida,0.7,FALSE,3,a,16,20,46,6,14642,1343,59781,357,0.3,1.5,Yoshida,0,Maya,Yoshida,331
2,7,236,100,100,3,58822,0,0,-1,1,207.8,1,0,2,3.3,2.3,1,Cédric,3.3,29,1,59.1,332,FALSE,279.4,0,0,0,0,1315,,2018-08-12T12:31:12Z,44,0,0,0,58822.jpg,2.9,0,0,Soares,4.6,FALSE,2,a,16,20,103,44,138026,4673,292957,924,0.7,10,Cédric,4,Cédric,Soares,332
0,1,127,None,None,3,88900,0,0,-2,2,55.7,0,0,2,0.5,-0.5,1,Jack,0.5,13,0,27.2,333,FALSE,139.2,0,0,0,0,630,,None,43,0,0,0,88900.jpg,2.9,0,0,Stephens,0.2,FALSE,5,a,16,20,77,20,11476,21,17105,55,0.1,4.7,Stephens,1,Jack,Stephens,333
0,0,0,0,0,0,153373,0,0,0,0,0,0,0,2,0,0,0,Sam,0,0,0,0,334,FALSE,0,0,0,0,0,0,Season-long loan to Middlesbrough,2018-08-30T19:31:12Z,40,0,0,0,153373.jpg,0,0,0,McQueen,0.6,FALSE,38,u,16,20,0,0,5340,3,45305,132,0,0,McQueen,0,Sam,McQueen,334
0,0,17,None,None,0,171771,0,0,-1,1,0.6,0,0,2,0,-1,0,Jan,0,1,0,4,335,FALSE,38.6,0,0,0,0,80,,None,39,0,0,0,171771.jpg,1,0,0,Bednarek,3.8,FALSE,35,a,16,20,0,2,132107,251,213737,1231,0,0.5,Bednarek,0,Jan,Bednarek,335
0,3,206,100,100,4,167075,0,0,-2,2,20,0,0,2,0.5,-0.5,0,Wesley,0.5,24,0,34.7,336,FALSE,283.6,0,0,0,0,1170,,2018-11-10T14:01:14Z,43,2,0,0,167075.jpg,2.2,0,0,Hoedt,0.3,FALSE,6,a,16,20,41,29,11282,43,19912,149,0.1,6.7,Hoedt,2,Wesley,Hoedt,336
1,2,39,None,None,0,17339,0,0,-4,4,41.6,0,0,3,2,1,7,Steven,2,4,0,8.2,337,FALSE,38.8,0,0,0,0,97,,None,46,0,0,0,17339.jpg,3,0,0,Davis,0.1,FALSE,8,a,16,20,2,9,1184,87,6302,16,0.4,2,Davis,0,Steven,Davis,337
0,0,46,None,None,0,101178,0,0,-4,4,189.3,0,0,3,0.8,-0.2,2,James,0.8,12,0,32.8,338,FALSE,64.4,0,0,0,0,287,,None,51,0,0,0,101178.jpg,1.3,0,0,Ward-Prowse,0.2,FALSE,16,a,16,20,75,8,1474,15,20861,31,0.2,1.6,Ward-Prowse,1,James,Ward-Prowse,338
0,0,29,None,None,2,78056,0,0,-2,2,20.5,0,0,3,0.3,-0.7,1,Oriol,0.3,8,0,9.2,339,FALSE,52.8,0,0,0,0,362,,None,43,0,0,0,78056.jpg,1.3,0,0,Romeu Vidal,1.8,FALSE,14,a,16,20,18,10,70805,121,122650,1095,0.1,2.3,Oriol Romeu,3,Oriol,Romeu Vidal,339
0,4,187,100,100,2,132015,0,0,0,0,170.3,1,0,3,1.3,0.3,2,Pierre-Emile,1.3,27,2,62.9,340,FALSE,249.6,0,0,0,0,1063,,2018-10-27T17:01:14Z,45,0,0,0,132015.jpg,2.8,1,0,Højbjerg,4.1,FALSE,23,a,16,20,206,33,416173,1304,222126,3030,0.3,7.3,Højbjerg,4,Pierre-Emile,Højbjerg,340
0,0,0,0,0,0,128198,0,0,0,0,0,0,0,3,0,0,0,Sofiane,0,0,0,0,341,FALSE,0,0,0,0,0,0,Season-long loan to Celta Vigo,2018-07-21T11:01:08Z,55,0,0,0,128198.jpg,0,0,0,Boufal,0,FALSE,19,u,16,20,0,0,34,0,289,0,0,0,Boufal,0,Sofiane,Boufal,341
0,0,0,0,0,0,153379,0,0,0,0,0,0,0,3,0,0,0,Joshua,0,0,0,0,342,FALSE,0,0,0,0,0,0,Season-long loan to Reading,2018-08-21T06:48:36Z,45,0,0,0,153379.jpg,0,0,0,Sims,0,FALSE,39,u,16,20,0,0,303,0,3711,8,0,0,Sims,0,Joshua,Sims,342
0,0,155,None,None,4,83283,0,0,-3,3,357.2,0,0,3,2,1,2,Nathan,2,28,0,85.6,343,FALSE,186.8,0,0,0,0,1331,,None,52,0,0,0,83283.jpg,2.3,0,0,Redmond,0.3,FALSE,22,a,16,20,313,34,14964,391,28072,147,0.4,6.5,Redmond,0,Nathan,Redmond,343
2,1,187,100,0,4,151086,0,0,-2,2,144.4,0,0,3,2.3,0,0,Mario,2.3,26,0,52.4,344,FALSE,221,0,0,0,0,1235,,2018-12-02T17:01:15Z,48,0,0,0,151086.jpg,2.4,0,0,Lemina,0.2,FALSE,18,a,16,20,158,34,20515,58,24542,180,0.5,7.1,Lemina,5,Mario,Lemina,344
0,2,102,100,100,1,91047,0,0,-4,4,111.2,1,0,3,6.3,5.3,2,Stuart,6.3,12,3,37.1,345,FALSE,151.4,0,0,0,0,474,,2018-10-15T15:31:15Z,51,0,0,0,91047.jpg,2.9,0,0,Armstrong,0.6,FALSE,17,a,16,20,109,32,35699,6739,13588,810,1.2,6.3,Armstrong,1,Stuart,Armstrong,345
0,0,64,100,100,4,96787,0,0,-4,4,202.6,0,0,3,0.5,-0.5,1,Mohamed,0.5,3,0,44.6,346,FALSE,76.4,0,0,0,0,544,,2018-11-24T15:01:16Z,61,0,0,0,96787.jpg,2,0,0,Elyounoussi,0.1,FALSE,11,a,16,20,167,20,3805,28,22162,45,0.1,3.3,Elyounoussi,0,Mohamed,Elyounoussi,346
0,0,29,75,75,1,20452,0,0,-2,2,69.8,0,0,4,0,-0.8,0,Shane,0,12,0,27.2,347,FALSE,45.6,0,0,0,0,457,Ankle injury - 75% chance of playing,2018-11-10T20:01:16Z,48,0,0,0,20452.jpg,1.6,0,0,Long,1,FALSE,7,d,16,20,155,14,56211,36,106131,732,0,2.9,Long,0,Shane,Long,347
0,0,44,100,100,4,78356,0,0,-5,5,63.9,0,0,4,2,1,5,Charlie,2,7,1,34.5,348,FALSE,80.8,0,0,0,0,540,,2018-10-27T17:01:14Z,55,0,1,0,78356.jpg,1.6,0,0,Austin,0.4,FALSE,10,a,16,20,204,18,15264,521,84841,191,0.4,3.3,Austin,0,Charlie,Austin,348
0,3,55,100,100,0,61548,0,0,-4,4,70.9,1,0,4,3.5,2.5,2,Manolo,3.5,12,1,30.3,349,FALSE,74.4,0,0,0,0,453,,2018-09-20T13:31:13Z,56,0,0,0,61548.jpg,2,0,0,Gabbiadini,0.2,FALSE,20,a,16,20,163,22,9885,248,19275,216,0.6,3.9,Gabbiadini,0,Manolo,Gabbiadini,349
0,0,0,0,0,0,98914,0,0,0,0,0,0,0,4,0,0,0,Guido,0,0,0,0,350,FALSE,0,0,0,0,0,0,Season-long loan to Leganes,2018-07-10T10:08:52Z,55,0,0,0,98914.jpg,0,0,0,Carrillo,0,FALSE,9,u,16,20,0,0,95,0,224,0,0,0,Carrillo,0,Guido,Carrillo,350
0,5,224,100,100,4,37915,0,0,-1,1,0,0,0,1,4,4.5,3,Hugo,3.5,11,0,29.6,351,FALSE,295.2,0,0,0,0,990,,2018-08-31T12:31:13Z,54,0,0,0,37915.jpg,4.3,0,37,Lloris,4.2,FALSE,1,a,17,6,0,47,93316,1413,311145,1039,0.6,8.7,Lloris,0,Hugo,Lloris,351
0,1,36,100,100,0,39215,0,0,-2,2,0,0,0,1,0.5,1,0,Michel,0,4,0,6.6,352,FALSE,66.8,0,0,0,0,180,,2018-09-22T16:01:13Z,48,0,0,0,39215.jpg,2.5,0,9,Vorm,0.1,FALSE,13,a,17,6,0,5,6997,11,9643,16,0,1,Vorm,0,Michel,Vorm,352
0,2,262,None,None,5,55605,0,0,-1,1,36.4,0,0,2,3.3,3.8,2,Toby,2.8,11,0,41.6,353,FALSE,267.2,0,0,0,0,1160,,None,59,0,0,0,55605.jpg,3.4,0,0,Alderweireld,3,FALSE,4,a,17,6,113,44,77027,2112,104283,1167,0.5,7.5,Alderweireld,1,Toby,Alderweireld,353
2,2,115,100,100,3,38290,0,0,-2,2,86,0,0,2,1.3,1.8,2,Danny,0.8,4,0,22.3,354,FALSE,92.2,0,0,0,0,537,,2018-10-06T17:01:15Z,58,0,0,0,38290.jpg,3.9,0,0,Rose,0.8,FALSE,3,a,17,6,46,31,30984,378,68139,155,0.1,5.3,Rose,2,Danny,Rose,354
0,3,126,100,0,1,39194,0,0,-1,1,33.3,0,0,2,-0.3,0,0,Jan,-0.8,11,1,28.1,355,FALSE,193.4,0,0,0,0,669,,2018-12-02T17:01:15Z,59,0,0,0,39194.jpg,2.6,1,0,Vertonghen,4.3,FALSE,5,a,17,6,55,21,164531,179,496790,956,-0.1,3.6,Vertonghen,0,Jan,Vertonghen,355
0,0,133,None,None,2,115556,0,0,-4,4,146.5,0,0,2,2.5,3,0,Ben,2,12,0,38.6,356,FALSE,155.6,0,0,0,0,809,,None,56,0,0,0,115556.jpg,2.1,0,0,Davies,2.2,FALSE,33,a,17,6,83,23,35097,496,352148,1095,0.4,4.1,Davies,1,Ben,Davies,356
4,8,283,75,100,5,77794,0,0,1,-1,354.8,3,0,2,1.7,2.8,6,Kieran,1.8,9,1,70.7,357,FALSE,297.2,0,0,0,0,994,Groin Injury - 75% chance of playing,2018-12-05T23:01:16Z,61,0,0,0,77794.jpg,5.4,0,0,Trippier,20,FALSE,2,d,17,6,55,65,1189585,17324,1495503,5961,0.3,10.7,Trippier,1,Kieran,Trippier,357
0,0,0,None,None,0,158534,0,0,-3,3,0,0,0,2,0.5,1,0,Kyle,0,0,0,0,358,FALSE,0,0,0,0,0,0,,None,42,0,0,0,158534.jpg,0,0,0,Walker-Peters,0.3,FALSE,16,a,17,6,0,0,8062,57,22293,103,0,0,Walker-Peters,0,Kyle,Walker-Peters,358
2,4,165,0,0,3,173904,0,0,-2,2,14.4,1,0,2,0,0,0,Davinson,0,5,0,24,359,FALSE,162.6,0,0,0,0,613,Hamstring injury - Expected back 29 Dec,2018-11-10T20:01:16Z,58,0,0,0,173904.jpg,4.4,0,0,Sánchez,1.5,FALSE,6,i,17,6,63,35,36940,10,108085,944,0,6,Sánchez,1,Davinson,Sánchez,359
1,0,61,100,100,1,80226,0,0,-2,2,72.9,0,0,2,2.3,2.8,0,Serge,1.8,6,0,17.2,360,FALSE,90.6,0,0,0,0,350,,2018-09-26T22:31:13Z,58,0,0,0,80226.jpg,2.6,0,0,Aurier,0.7,FALSE,24,a,17,6,8,13,13957,228,40052,492,0.3,2.2,Aurier,1,Serge,Aurier,360
0,1,181,100,100,4,93264,0,0,-2,2,107.2,0,0,3,3.3,3.8,2,Eric,2.8,12,2,40.1,361,FALSE,220.2,0,0,0,0,1027,,2018-11-10T16:31:13Z,48,0,0,0,93264.jpg,3.1,0,0,Dier,1.7,FALSE,15,a,17,6,72,37,100039,1858,130554,818,0.6,7.7,Dier,2,Eric,Dier,361
0,0,74,0,0,1,39104,0,0,-1,1,17.5,0,0,3,0,0,0,Mousa,0,6,0,7.1,362,FALSE,51,0,0,0,0,512,Ankle injury - Expected back 13 Jan,2018-11-03T22:01:14Z,49,0,0,0,39104.jpg,1.4,0,0,Dembélé,0.9,FALSE,19,i,17,6,1,14,23426,8,72810,316,0,2.9,Dembélé,1,Mousa,Dembélé,362
1,4,124,0,0,2,62974,0,0,-2,2,120.9,0,0,3,0,0,0,Erik,1,5,4,53.8,363,FALSE,185,0,0,0,0,436,Thigh injury - Expected back 08 Dec,2018-11-30T13:01:15Z,63,0,0,0,62974.jpg,4.7,0,0,Lamela,0.7,FALSE,11,i,17,6,234,42,146158,31,118740,4235,0.2,6.7,Lamela,0,Erik,Lamela,363
6,3,197,100,100,2,80607,0,0,-3,3,369.1,0,0,3,6,6.5,6,Christian,5.5,14,0,77.3,364,FALSE,226.2,0,0,0,0,839,,2018-09-27T12:31:15Z,92,0,0,0,80607.jpg,3.7,0,0,Eriksen,5.3,FALSE,23,a,17,6,175,44,232565,11227,850460,1545,0.6,4.8,Eriksen,0,Christian,Eriksen,364
2,5,144,100,100,2,108823,0,0,-1,1,110.7,1,0,3,5,5.5,1,Bamidele,4.5,11,2,58.5,365,FALSE,194.8,0,0,0,0,641,,2018-10-26T13:31:13Z,89,0,0,0,108823.jpg,3.9,0,0,Alli,3.3,FALSE,20,a,17,6,279,39,332631,2767,429532,3066,0.5,4.4,Alli,1,Bamidele,Alli,365
0,0,25,0,0,1,54756,0,0,-1,1,7.3,0,0,3,0,0,0,Victor,0.8,0,0,5.1,366,FALSE,23,0,0,0,0,147,Knee injury - Expected back 08 Dec,2018-12-04T15:01:17Z,49,0,0,0,54756.jpg,1.5,0,0,Wanyama,0,FALSE,12,i,17,6,21,6,1428,2,2781,48,0.2,1.2,Wanyama,0,Victor,Wanyama,366
2,1,118,100,100,4,85971,1,-1,-1,1,113.6,0,0,3,6,6.5,8,Heung-Min,5.5,5,2,54.1,367,FALSE,148.4,0,0,0,0,569,,2018-08-11T17:31:12Z,84,0,0,0,85971.jpg,3.7,0,0,Son,3.1,FALSE,7,a,17,6,279,37,184404,17377,406389,1282,0.7,4.4,Son,0,Heung-Min,Son,367
